date_time,deusdc,am3crv,deusdc_percent,am3crv_percent,ideal
2022-02-08T00:00:00+00:00,75426.01884900000000000000,72256.48900285272211466300,0.5107308911943952,0.48926910880560487,0.5
2022-02-07T00:00:00+00:00,75425.95625300000000000000,72256.54885534913134528600,0.5107304768270473,0.4892695231729527,0.5
2022-02-05T00:00:00+00:00,75423.11009400000000000000,72259.27063286312971747800,0.510711634812376,0.489288365187624,0.5
2022-02-04T00:00:00+00:00,75423.01125500000000000000,72259.36517207462397767200,0.5107109804144017,0.48928901958559834,0.5
2022-02-03T00:00:00+00:00,75422.83948100000000000000,72259.52948887249328575200,0.5107098430712905,0.48929015692870953,0.5
2022-02-02T00:00:00+00:00,75421.86821700000000000000,72260.45874180475305547400,0.5107034116413846,0.4892965883586155,0.5
2022-02-01T00:00:00+00:00,75415.45111700000000000000,72266.59841044023155226300,0.5106609189019099,0.4893390810980901,0.5
2022-01-31T00:00:00+00:00,488.88692600000000000000,498.80190528282347315000,0.494980717120216,0.505019282879784,0.5
2022-01-29T00:00:00+00:00,487.88692600000000000000,499.75922823767957169200,0.49398959729315034,0.5060104027068496,0.5
2022-01-28T00:00:00+00:00,484.8889260000000000,502.6299045843800026,0.49101739732199257,0.5089826026780074,0.5
2022-01-26T00:00:00+00:00,504.8700000000000000,483.4837917568308049,0.510819105679331,0.4891808943206691,0.5
